Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BNO,CVX,GLD,KSA,SPY,TLT,UNG,USO,WEAT,XLE,XOM,BNO,CVX,GLD,KSA,SPY,TLT,UNG,USO,WEAT,XLE,XOM,BNO,CVX,GLD,KSA,SPY,TLT,UNG,USO,WEAT,XLE,XOM,BNO,CVX,GLD,KSA,SPY,TLT,UNG,USO,WEAT,XLE,XOM,BNO,CVX,GLD,KSA,SPY,TLT,UNG,USO,WEAT,XLE,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,13.420000076293945,65.70661926269531,119.58000183105469,18.264516830444336,178.32882690429688,99.39405059814453,113.12000274658203,83.5199966430664,46.25,21.958084106445312,55.764976501464844,13.550000190734863,65.72623238080084,120.08999633789062,18.303695155820844,178.58370634137805,99.70537165725284,113.5999984741211,84.31999969482422,46.349998474121094,21.981415303325345,55.82966055921644,13.25,64.17673619354227,119.37000274658203,18.076465352137994,177.5132282620851,98.93086928143548,109.44000244140625,81.76000213623047,45.25,21.551455038380368,55.12459594009268,13.260000228881836,64.72592345280434,119.87000274658203,18.076465352137994,178.1929024397327,99.53073294032171,109.5999984741211,82.0,45.79999923706055,21.65144479233349,55.53210994549728,201300,10584800,21031500,14200,88316100,5212200,683119,4684988,19600,34682800,10354500
2016-04-20,13.850000381469727,66.48460388183594,118.97000122070312,18.20966911315918,178.49874877929688,98.30062866210938,113.27999877929688,86.08000183105469,47.95000076293945,22.154741287231445,56.146636962890625,13.979999542236328,67.04033021181286,120.08000183105469,18.20966911315918,179.19540538775044,99.96351376676597,115.5199966430664,87.04000091552734,47.95000076293945,22.324727223392404,56.56062097353214,13.149999618530273,65.27507570779458,118.72000122070312,17.982440798439427,177.89553456526323,98.15635739323133,111.5199966430664,81.5999984741211,46.25,21.77144076341811,55.60974975265661,13.180000305175781,65.43199054464564,119.66999816894531,17.982440798439427,178.3713025834669,99.59145795354625,113.12000274658203,81.91999816894531,46.54999923706055,21.841434374093687,55.77793229919182,454500,10150500,10233200,300,81100300,10920700,871369,5312650,15320,42176600,15247100
2016-04-21,13.670000076293945,66.29503631591797,119.41999816894531,18.20966911315918,177.53871154785156,97.71595001220703,113.91999816894531,85.76000213623047,46.75,22.024749755859375,56.14015197753906,13.859999656677246,67.21035338301678,120.55000305175781,18.20966911315918,178.6261850260145,98.00449253632586,115.04000091552734,86.55999755859375,47.95000076293945,22.278059204483252,56.81934199903207,13.569999694824219,66.1054345315272,119.12999725341797,18.20966911315918,177.2668366964576,97.41221799045249,112.63999938964844,84.63999938964844,46.54999923706055,21.978087355170235,55.997844086823186,13.770000457763672,66.45194624545366,120.41999816894531,18.20966911315918,178.5157342471724,97.52612184343242,113.12000274658203,85.68000030517578,47.95000076293945,22.18473440310497,56.01077892458038,259100,8278600,14612800,0,85695000,11154200,452669,3392488,16260,38670200,12075300
2016-04-22,13.800000190734863,66.69386291503906,117.88999938964844,18.20966911315918,177.53871154785156,97.46539306640625,116.4800033569336,86.08000183105469,44.45000076293945,22.3447208404541,56.61882400512695,14.010000228881836,67.01422219031154,119.0199966430664,18.20966911315918,177.81057343553908,97.88301743047917,118.08000183105469,87.44000244140625,46.150001525878906,22.428046916436,56.6899779555989,13.710000038146973,66.36042490064996,117.27999877929688,18.20966911315918,176.63814878909537,97.37427923649726,113.76000213623047,85.5199966430664,44.349998474121094,22.06141269069767,56.15956073803929,13.739999771118164,66.51733485350705,118.70999908447266,18.20966911315918,177.18188552817682,97.83746051552467,115.04000091552734,86.0,45.79999923706055,22.078076380148026,56.43123676616252,165600,5754000,10047000,0,99251700,5826400,600813,3745525,29420,31529000,9150800
2016-04-25,13.600000381469727,66.36695861816406,118.2300033569336,19.182832717895508,177.2328643798828,97.06297302246094,113.44000244140625,84.4000015258789,44.900001525878906,22.094736099243164,56.48945617675781,13.899999618530273,66.53694230758389,118.70999908447266,19.196936314485498,177.27534644720865,97.5869007968199,113.91999816894531,86.4800033569336,45.400001525878906,22.271386921384618,56.534735515017864,13.539999961853027,65.9223762995333,118.11000061035156,19.087240013785582,176.32379740119583,97.06297302246094,111.83999633789062,83.76000213623047,44.0,21.928083996406432,55.85554050603937,13.880000114440918,66.34080613023555,118.13999938964844,19.196936314485498,176.93550287230877,97.23761175184866,113.76000213623047,86.23999786376953,44.0,22.268053167313283,56.33420850122815,180200,6612100,4369400,18300,66166500,5539500,371463,2746975,8700,34468600,8076400
2016-04-26,13.960000038146973,66.87692260742188,118.69999694824219,18.76755714416504,177.49618530273438,96.62252807617188,111.83999633789062,86.4800033569336,45.650001525878906,22.448041915893555,56.68349838256836,14.020000457763672,67.32804431491863,118.88999938964844,18.820839074481494,178.00594404036494,97.00977912314112,112.0,86.95999908447266,45.70000076293945,22.458040637056715,56.88402536103105,13.770000457763672,66.4977189978761,118.44999694824219,18.76755714416504,177.02041739492088,96.52381952396595,110.55999755859375,84.95999908447266,44.599998474121094,22.16806755168609,56.31479385452648,13.800000190734863,66.72001266101844,118.79000091552734,18.820839074481494,177.5981318647792,97.00977912314112,111.36000061035156,85.27999877929688,45.150001525878906,22.221394912192853,56.76112220665813,222100,5650700,9906800,1100,75864200,7840000,333788,2398775,12340,27171400,9425900
2016-04-27,14.380000114440918,67.8968505859375,119.04000091552734,19.06373405456543,177.86160278320312,97.58688354492188,111.04000091552734,89.12000274658203,45.45000076293945,22.874671936035156,57.22041320800781,14.430000305175781,67.95569493845258,119.69999694824219,19.10291087993503,178.25240677212835,97.81467970039776,112.0,89.76000213623047,45.599998474121094,22.924668086868657,57.38859577441125,13.90999984741211,66.93576772883858,118.43000030517578,18.93053075600866,176.75713361832348,96.9035008715911,109.12000274658203,86.08000183105469,45.04999923706055,22.54803516402136,56.48947368241788,14.229999542236328,67.27574512806915,118.97000122070312,18.977543245352198,177.11395972444592,97.13129123397012,110.4000015258789,88.23999786376953,45.54999923706055,22.564698852359285,56.89051796412242,340900,8383600,7976400,1400,77329400,8380100,485950,4740113,6440,43924800,10463500
2016-04-28,14.479999542236328,66.9488296508789,121.29000091552734,19.062171936035156,176.247314453125,97.98931121826172,107.04000091552734,89.76000213623047,45.599998474121094,22.534700393676758,56.9422492980957,14.630000114440918,68.16489275788469,121.41999816894531,19.095082332214833,178.20986384856798,98.05764658403875,108.95999908447266,90.72000122070312,46.54999923706055,22.937998228302718,57.42738717797507,14.34000015258789,66.72000164430823,119.7300033569336,19.00889149762629,175.83102395330687,97.22239793723206,106.72000122070312,88.80000305175781,45.5,22.448040577247582,56.59941931926004,14.380000114440918,67.42609878057253,119.91999816894531,19.02456283018794,177.10540802449896,97.35149129862366,108.0,89.27999877929688,46.150001525878906,22.771346104428705,56.83228589640836,185300,7598000,15133600,1000,97216200,7974600,624606,3116988,24740,31110400,11276200
2016-04-29,14.5,66.80500793457031,123.6500015258789,18.980684280395508,175.2958221435547,98.23987579345703,110.87999725341797,90.4000015258789,45.95000076293945,22.49803352355957,57.18158721923828,14.770000457763672,67.0992147226704,123.93000030517578,19.06373965280907,175.9754964101699,98.49045036194457,113.44000244140625,92.0,46.04999923706055,22.80467277758246,58.074239164335005,14.319999694824219,65.77854637891603,122.33999633789062,18.980684280395508,174.1913530807685,97.34388082860538,107.5199966430664,88.95999908447266,45.400001525878906,22.15473060406555,56.754663505228216,14.710000038146973,66.12505814785804,122.43000030517578,19.06373965280907,175.6271615660197,97.53370899386638,108.4800033569336,91.36000061035156,45.849998474121094,22.58469332766491,57.36270457606273,329400,8826900,19043900,1800,142424100,7416300,951963,4350263,14880,48214800,17885900
2016-05-02,14.039999961853027,67.5438003540039,123.23999786376953,18.726808547973633,176.68914794921875,97.25078582763672,105.76000213623047,88.4000015258789,45.79999923706055,22.47470474243164,57.65379333496094,14.369999885559082,67.89685150966453,123.95999908447266,18.76598686903956,176.86755450332075,98.07249045172924,109.5999984741211,90.0,45.95000076293945,22.551365835616508,57.88019499747519,13.989999771118164,66.55656998022015,123.05000305175781,18.664124728768286,175.36379026391356,97.23557154773714,104.80000305175781,87.5999984741211,45.29999923706055,22.1980616161643,56.974603152653756,14.369999885559082,66.57618310196611,123.77999877929688,18.76598686903956,175.79707628758385,97.88989587388814,109.27999877929688,89.91999816894531,45.95000076293945,22.45803851346247,57.07809668444786,253000,6844500,12137500,3900,62188000,11035200,568663,2701800,9780,30132000,10273700
2016-05-03,13.779999732971191,66.24275207519531,122.95999908447266,18.57010269165039,175.15135192871094,98.47572326660156,108.0,85.91999816894531,44.25,21.944747924804688,56.99399948120117,13.920000076293945,66.91616259612134,123.81999969482422,18.57010269165039,175.69508862030605,98.92462863635043,108.80000305175781,87.04000091552734,46.099998474121094,22.21139230947025,57.330359578804796,13.65999984741211,66.0662289727313,122.51000213623047,18.554431360739205,174.40370911637817,98.41486615463985,106.55999755859375,85.27999877929688,44.0,21.80809452127284,56.508861593165804,13.880000114440918,66.85732322465942,123.7300033569336,18.554431360739205,175.45720462796479,98.56703215358723,107.04000091552734,86.87999725341797,45.650001525878906,22.17139488889762,57.18158672345085,307900,7033600,9063600,1200,106422100,10736700,396125,3551525,40680,32316200,10137400
2016-05-04,13.6899995803833,65.76544189453125,122.20999908447266,18.57010269165039,174.17433166503906,99.01593017578125,110.87999725341797,86.31999969482422,44.20000076293945,21.628116607666016,56.884037017822266,14.079999923706055,66.88343922303626,123.2300033569336,18.57010269165039,174.88799666851617,99.03875449612971,111.36000061035156,88.31999969482422,44.650001525878906,22.111406843023065,57.40151447923264,13.539999961853027,65.63468448169148,121.51000213623047,18.57010269165039,173.67307699165534,98.29313294252849,109.76000213623047,85.04000091552734,44.150001525878906,21.498128129386256,56.664105272037496,14.0,66.07272730158785,122.8499984741211,18.57010269165039,174.15734920959673,98.66593791456808,110.87999725341797,87.44000244140625,44.150001525878906,21.958087164613865,57.11690360273419,173500,7444100,9398200,0,92243800,7211200,402681,3107025,9140,37210800,10601100
2016-05-05,13.789999961853027,66.30810546875,122.06999969482422,18.6876277923584,174.140380859375,99.67784881591797,107.83999633789062,87.19999694824219,43.5,21.80476188659668,56.948734283447266,14.220000267028809,67.07958630193257,122.7300033569336,18.6876277923584,174.99846168602681,99.72350906161616,110.23999786376953,89.91999816894531,44.29999923706055,22.114734918947608,57.550305611391664,13.680000305175781,65.94198066251975,121.25,18.6876277923584,173.71558606056962,98.68114822764402,106.87999725341797,86.4800033569336,43.349998474121094,21.624777299143613,56.677058183105665,14.220000267028809,66.58923844155576,122.62999725341797,18.6876277923584,174.6416356106753,98.9550516542287,109.5999984741211,89.83999633789062,44.29999923706055,21.994745193978897,57.41446756122087,432800,6474300,8846900,100,67619200,7870400,420131,4269875,25520,28704000,8721100
2016-05-06,13.859999656677246,66.59579467773438,123.18000030517578,18.6876277923584,174.7775421142578,99.25181579589844,108.4800033569336,87.68000030517578,43.70000076293945,21.75476837158203,57.252750396728516,14.109999656677246,67.14498202618338,123.80999755859375,18.6876277923584,174.82002417935882,99.56376373686673,109.12000274658203,89.19999694824219,44.0,22.02141280214213,57.362713818936406,13.619999885559082,65.92891862538615,122.58999633789062,18.6876277923584,173.21430064270663,99.13007831510225,106.55999755859375,86.23999786376953,43.5,21.608116223392752,56.573555264120046,13.670000076293945,65.92891862538615,122.83000183105469,18.6876277923584,173.36722052062296,99.5561594978889,106.87999725341797,86.4800033569336,43.54999923706055,21.664777338441105,56.573555264120046,202300,5966800,11366800,0,89315000,7232500,407613,3299588,14820,25091000,7968400
2016-05-09,13.329999923706055,65.60855865478516,120.6500015258789,18.742483139038086,174.92196655273438,99.56371307373047,108.63999938964844,85.44000244140625,42.95000076293945,21.438129425048828,57.29157257080078,13.699999809265137,66.5565677412638,121.29000091552734,18.742483139038086,175.35525249343715,99.58653738857492,109.5999984741211,87.27999877929688,43.599998474121094,21.678108893781147,57.41447579647496,13.319999694824219,64.77823827097878,120.58999633789062,18.742483139038086,174.4716851936592,99.15286379701102,107.83999633789062,85.12000274658203,42.849998474121094,21.164820039639167,56.42479490679053,13.640000343322754,66.43888402666913,121.19999694824219,18.742483139038086,174.65010467730497,99.2593811361249,109.12000274658203,86.87999725341797,43.599998474121094,21.631446501850935,57.31097730431149,218200,9342100,9236200,200,74374900,4950800,218056,2767888,20740,32041600,11159500
2016-05-10,13.960000038146973,66.2100601196289,120.9800033569336,19.001054763793945,177.0970001220703,99.57134246826172,112.0,87.91999816894531,43.45000076293945,21.81476593017578,58.210079193115234,13.970000267028809,66.22313886087699,121.37999725341797,19.001054763793945,177.1139955487641,99.76155287970687,112.16000366210938,88.16000366210938,43.599998474121094,21.821433440361975,58.21654908039046,13.539999961853027,65.64779894791866,120.08000183105469,18.852180101823684,175.55924458094256,99.40395637742822,110.55999755859375,85.76000213623047,42.79999923706055,21.538125287290224,57.45326523948888,13.5600004196167,65.79816955572358,120.73999786376953,18.852180101823684,175.62721332400554,99.55613399420209,111.19999694824219,86.0,42.79999923706055,21.548124009659453,57.50501446753462,125600,6698100,9845000,600,77472200,4331900,357094,2631888,18300,20702800,12509100
2016-05-11,14.510000228881836,66.12505340576172,122.12000274658203,18.849044799804688,175.4402618408203,100.13433837890625,112.16000366210938,90.72000122070312,43.20000076293945,21.88142967224121,57.92959213256836,14.600000381469727,66.51733075778921,122.16000366210938,18.849044799804688,177.1734190140535,100.43106606426082,112.80000305175781,91.36000061035156,43.650001525878906,22.074746793048764,58.49708346968342,13.859999656677246,65.4777955255125,121.37999725341797,18.849044799804688,175.4402618408203,99.41154136171112,109.27999877929688,86.80000305175781,43.0,21.584789023341102,57.87088870625659,13.920000076293945,66.19043213308677,121.8499984741211,18.849044799804688,176.63818635257326,99.5408830081971,110.23999786376953,87.27999877929688,43.5,21.761439910561368,58.15789650570149,258500,6850700,7590100,100,81727000,9256000,344288,3667275,22800,28429600,11660200
2016-05-12,14.670000076293945,66.76575469970703,121.16000366210938,18.867847442626953,175.4911651611328,99.67784881591797,111.04000091552734,91.5999984741211,43.75,21.941423416137695,58.49057388305664,14.739999771118164,66.96189081645045,122.38999938964844,18.867847442626953,176.28128995768517,99.79958625207135,112.95999908447266,92.23999786376953,43.75,22.244729017010133,58.66016989587565,14.34000015258789,66.08580518789708,121.0,18.742479804695886,174.4801518117173,99.358296753156,109.91999816894531,89.76000213623047,43.349998474121094,21.77810247275783,58.151386833973476,14.699999809265137,66.78536781257382,122.0199966430664,18.742479804695886,176.11136172533998,99.41156123504344,112.16000366210938,92.23999786376953,43.5,22.078076861413603,58.575374377743564,234900,6532400,7447100,600,89586300,6087400,401006,2993300,28240,24954400,10720500
2016-05-13,14.630000114440918,65.86353302001953,121.70999908447266,18.773820877075195,173.96192932128906,100.6441650390625,108.4800033569336,90.95999908447266,44.0,21.661447525024414,57.831748962402344,14.6899995803833,66.71347143317459,121.86000061035156,18.773820877075195,175.74607233337468,100.67460521622645,111.68000030517578,91.44000244140625,44.25,22.0114180859474,58.484035749833616,14.489999771118164,65.6150918627956,120.66000366210938,18.773820877075195,173.63909414893814,99.84527872663556,108.16000366210938,90.16000366210938,43.5,21.61478512262271,57.733904948977,14.5600004196167,66.44541216862916,121.08999633789062,18.773820877075195,175.19384438205137,100.0354892005693,108.63999938964844,90.80000305175781,43.5,21.844765922252687,58.23616358561565,99000,5665200,7672800,200,96474600,8707300,329744,1903750,18560,24743800,9721100
2016-05-16,15.010000228881836,66.87692260742188,121.80000305175781,18.969711303710938,175.67811584472656,99.77677917480469,105.12000274658203,94.08000183105469,43.95000076293945,22.028074264526367,58.42532730102539,15.130000114440918,67.07959816269619,122.97000122070312,19.024560962291382,176.15388389072794,100.1724201059071,105.76000213623047,94.31999969482422,44.099998474121094,22.09807038716896,58.4905549844019,14.9399995803833,66.2950434426018,121.37999725341797,18.90702747411938,174.07239220761835,99.6550417176158,104.80000305175781,93.04000091552734,43.400001525878906,21.88142213966547,58.053524031570724,15.020000457763672,66.60232895419657,122.93000030517578,18.90702747411938,174.131869695222,100.15720002137776,105.5999984741211,93.44000244140625,44.099998474121094,21.944748211094975,58.18397939832374,159700,6779400,7103000,700,77486800,5137000,527363,3339175,13060,27455400,8638700
2016-05-17,15.149999618530273,66.56637573242188,122.22000122070312,19.050411224365234,174.0383758544922,99.9441909790039,106.23999786376953,95.36000061035156,44.54999923706055,22.13140106201172,58.399234771728516,15.170000076293945,67.51118900896589,122.5199966430664,19.050411224365234,175.69507242115859,100.30178759550861,107.04000091552734,95.44000244140625,44.70000076293945,22.30138692887951,58.647106933778645,14.930000305175781,66.29548285079764,121.4800033569336,19.03473989835126,173.51162166541314,99.83006933949214,105.27999877929688,93.68000030517578,44.20000076293945,21.961415195143925,58.15789184748375,14.970000267028809,66.77780223286783,121.58000183105469,19.03473989835126,175.40621516619194,99.83006933949214,107.04000091552734,94.0,44.20000076293945,22.031408777287268,58.229638815044716,286100,7028000,8619800,300,114924900,4449100,208256,2788863,11440,31674600,9835600
2016-05-18,14.84000015258789,66.11048126220703,120.0999984741211,19.14208984375,174.0894012451172,98.52142333984375,103.36000061035156,93.5999984741211,44.29999923706055,21.9180850982666,58.28182601928711,15.239999771118164,66.90993782580003,121.91999816894531,19.181266670437523,175.27033022442657,99.55616880428784,104.4800033569336,96.0,44.75,22.20139316219561,58.70581344503416,14.84000015258789,65.70084527802182,119.87999725341797,19.048063367399756,173.00192763670458,98.08013363785018,102.72000122070312,93.5999984741211,44.25,21.7780954004149,57.825227238669335,15.039999961853027,66.66547894254242,121.22000122070312,19.048063367399756,173.69009311162262,99.5257286264807,103.68000030517578,94.80000305175781,44.29999923706055,22.12806583068026,58.57535807244436,109400,5927500,13381700,1900,120062100,12681000,554788,3678188,9520,41166400,9680300
2016-05-19,14.920000076293945,65.97174835205078,119.87000274658203,18.98459815979004,173.48619079589844,98.94747924804688,105.76000213623047,94.31999969482422,43.70000076293945,21.921422958374023,58.7775764465332,14.949999809265137,66.12371353798599,119.9800033569336,18.98459815979004,173.77504814372764,99.16051402508512,106.4000015258789,94.4000015258789,43.95000076293945,21.97141911256327,58.81019278409116,14.529999732971191,65.09300476219637,118.91999816894531,18.867849292662967,172.279775139928,98.64313555976034,101.76000213623047,91.5199966430664,43.20000076293945,21.49479385605785,57.69477773950545,14.680000305175781,65.58193272334009,119.0,18.867849292662967,173.36724877245652,98.66595988519124,102.4000015258789,92.63999938964844,43.95000076293945,21.698109684960095,57.799146038447375,167000,6241100,14339700,49100,115430500,6209400,647794,2737813,16000,33709800,14397900
2016-05-20,14.960000038146973,65.93212890625,119.70999908447266,19.08724021911621,174.5821075439453,99.02357482910156,106.4000015258789,94.0,43.650001525878906,22.05141258239746,58.53623580932617,15.010000228881836,66.3351616600891,120.31999969482422,19.149924033690482,175.10035752842842,99.21378531598768,107.5199966430664,94.87999725341797,44.099998474121094,22.098074978581543,58.966747631478235,14.729999542236328,65.73391425849678,119.30999755859375,19.071568891847637,174.04686214385677,98.56707662629096,105.91999816894531,92.87999725341797,43.349998474121094,21.85476173312752,58.3014120838896,14.930000305175781,66.26909179110731,120.19000244140625,19.071568891847637,174.09783542696925,98.64315385532933,107.19999694824219,94.31999969482422,43.849998474121094,21.988083954900553,58.96022336783971,91600,4707100,10379400,2400,104990400,5348900,538575,2402500,3700,19667000,13191900
2016-05-23,14.829999923706055,65.66121673583984,119.37000274658203,19.08724021911621,174.34425354003906,99.24420166015625,106.4000015258789,93.27999877929688,43.349998474121094,21.99474334716797,58.44492721557617,14.84000015258789,66.15674816985974,119.5999984741211,19.08724021911621,174.87948606839956,99.46484066376242,109.5999984741211,93.5199966430664,43.650001525878906,22.091401869882812,58.64061534976181,14.59000015258789,65.456398689503,118.75,19.08724021911621,174.1573428273716,98.84856069178508,105.5999984741211,91.91999816894531,43.25,21.84475747500552,57.93614403856071,14.600000381469727,65.52907703642377,118.86000061035156,19.08724021911621,174.59911999939837,99.18333292582807,109.44000244140625,92.08000183105469,43.25,21.921416016631934,58.0535559237609,165100,4231200,8628200,0,58682600,6979700,462313,2035138,5460,20545000,11766100
